id	author
73631	Pete Brown
73632	Robert Thompson
73633	Jay Feldman
73634	Michael Ross
73635	Adena Halpern
73636	Dan Kennedy
73637	Tom Bloch
73638	Trunk
73639	Sabrina Jordan
73640	Elena Forbes
73641	Danielle Younge-Ullman
73642	Kevin Bazzana
73643	Leonard Cohen
73644	John McFetridge
73645	Steve Marx
73646	Jeremy Simmonds
73647	Jefferson Parker
73648	Malawer
73649	Jane Nelsen
73650	Sally Goldenbaum
73651	Terri Kraus
73652	Daniel Patrick Scott
73653	Sasha Watson
73654	Laura Lippman
73655	Christine Denniston
73656	Tim Dee
73657	Esme Raji Codell
73658	Sophie Uliano
73659	Ann Beattie
73660	Barbara Pope
73661	Larry Swedroe
73662	Nicola Horlick
73663	Sugar Rush
73664	Jeanne Dams
73665	David Lynch
73666	Veronica Chater
73667	Felix Gilman
73668	Sarah Dessen
73669	Jim Gerard
73670	Sally Brampton
73671	Julie Kramer
73672	Ki Longfellow
73673	Calista Fox
73674	Joseph Nassise
73675	Jake Page
73676	Jenna Kernan
73677	Karin Finell
73678	John C.
73679	Melissa Marr
73680	Daniel Wallace
73681	Tupelo Hassman
73682	Jay Dobyns
73683	Books
73684	Dana Vachon
73685	Air Gabrielle Walker
73686	Pam Cope
73687	Michael Weinreb
73688	Abigail Santamaria
73689	Natasha Mostert
73690	Da Chen
73691	Billy Mernit
73692	Hill
73693	Danielle Babb
73694	Kate Kelly
73695	Ian Browne
73696	Arabic
73697	Michael Cohen
73698	Stephen Asma
73699	Laurel Snyder
73700	Kevin J. Anderson
73701	Ira Sher
73702	George Taber
73703	William Nack
73704	Michael P. Spradlin
73705	Bella Andre
73706	Sally MacKenzie
73707	Nina Burleigh
73708	Michael Osit
73709	Lisa White
73710	Jessica Winter
73711	Timothy Mason
73712	George Fetherling
73713	Kari-Lynn Winters
73714	Sean Moore
73715	Lisa Levchuk
73716	Erica Sandberg
73717	Edward Gorey
73718	Andrew Nikiforuk
73719	Roy MacGregor
73720	Michael Mepham
73721	Cindy
73722	Ian Browne
73723	Bob Bly
73724	Kerrie Droban
73725	Enrique Joven
73726	Eduardo Lago
73727	Jack Kerouac
73728	Steve Mockus
73729	Tom Lombardi
73730	Charles
73731	Kyle Mills
73732	Oliver August
73733	Janet Levine
73734	Wendy Corsi Staub
73735	Robin Schone
73736	Monica Drake
73737	Gerald Martin
73738	Michael Hastings
73739	Deborah Raleigh
73740	Laura Fuerstein
73741	Amanda Kerlin
73742	Chris Barton
73743	Robert Sutton
73744	Sarah Thornton
73745	Pete Bodo
73746	Film Rights
73747	Laura Arens Fuerstein
73748	Kimberla Lawson Roby
73749	Greg King
73750	Marie Rutkoski
73751	Lisa Hendrix
73752	Peter Godman
73753	Sophie Hannah
73754	Kim
73755	Saatchi
73756	Derek Johns
73757	Dia Calhoun
73758	Deb Marlowe
73759	Jessica Hagy
73760	Arabs
73761	Michael Flynn
73762	Vicki Myron
73763	James Cowan
73764	Kathy Smith
73765	Bruce Levine
73766	Larry Sanders
73767	Harmon Leon
73768	Anna Bell
73769	Amy Butler
73770	Begley Jr.
73771	Kim Osorio
73772	Marty Seldman
73773	Faith Evans
73774	Joseph Weisberg
73775	Paul Bresnick
73776	Ben Tomek
73777	David Lynch
73778	Louis University
73779	David Henderson
73780	Lorna Martin
73781	Joshua Knelman
73782	Ray Robertson
73783	Seth
73784	Lana Slezic
73785	Cecilia Galante
73786	Richard Panek
73787	Eric Redding
73788	Inda Schaenen
73789	Laurie Stolarz
73790	Ernie Carwile
73791	Will Samson
73792	Indianapolis Colts
73793	Ira Rosofsky
73794	Barry Jacobs
73795	Phelps UNDERTAKER
73796	Around Fidel
73797	Good Morning America
73798	Laura Duksta
73799	Silver Star
73800	Maggie Oman Shannon
73801	Phillip Farber
73802	Susan
73803	Susan Goodwill
73804	Alex Field
73805	Michael Abrashoff
73806	Jenny Traig
73807	Michael Krasny
73808	Mishna Wolff
73809	Anne Bailey
73810	Matt Bondurant
73811	Amanda Boyden
73812	Rachel Kushner
73813	Diane Fanning
73814	Charles Timoney
73815	Bastian Schlueck
73816	Stan Lauryssens
73817	Elizabeth Zechel
73818	Silke Scheuermann
73819	Jeremy Williams
73820	Michelle Willingham
73821	Sandra Worth
73822	Hillary Carlip
73823	Kimberly Stuart
73824	Burney
73825	Arabic
73826	Tom Miller
73827	Thomas Norman DeWolf
73828	Kaaronica Evans-Ware
73829	Eric Maisel
73830	Alison Wright
73831	Hugh Warwick
73832	Love
73833	Sadie Nardini
73834	Thomas Norman DeWolf
73835	Mary Daheim
73836	Molly Jong-Fast
73837	Sofka Zinovieff
73838	Craig McDonald
73839	Sara Paretsky
73840	Robert Macfarlane
73841	David Mitchell
73842	Neil McCormick
73843	William Kent Krueger
73844	Murray Polner
73845	Laverne Ballard
73846	Nancy Springer
73847	Former Writer
73848	Cynthia Eden
73849	John Smelcer
73850	Dorian Cirrone
73851	Tom Martin
73852	Tommy Hellsten
73853	Russell S. Bonds
73854	Alfaguara
73855	Make Me
73856	Robert Grede
73857	Saher Alam
73858	Bernard Lown
73859	Arthur Schwartz
73860	Eric Felten
73861	Phillip Margolin
73862	Circle Award
73863	Sandi Ault
73864	Carol Beckwith
73865	Barbara Isenberg
73866	Matt Ridley
73867	John Wukovits
73868	Michelle
73869	Rita Herron
73870	Cambridge
73871	Sean Wilsey
73872	Lisa Scottoline
73873	Elisabeth Hyde
73874	William Sutcliffe
73875	Dana Canedy
73876	Lisa Williams
73877	Read
73878	Daniel Abelman
73879	Charles Jones
73880	Jane Rotrosen Agency
73881	Anne Kimberly
73882	Posis Gets Cozy
73883	David Lynch
73884	Will Lavender
73885	Natalie Zemon Davis
73886	Livia Washburn
73887	Patrick McMurray
73888	Jason Brown
73889	Ron Benrey
73890	Peter James
73891	Sam Taylor
73892	Mark Blake
73893	Brian MacQuarrie
73894	Amanda Lamb
73895	Carbone
73896	Salvatore
73897	Kristen Tracy
73898	Ryan Lizza
73899	Notre Dame
73900	Naomi Wolf
73901	Andre Agassi
73902	Kelley St.
73903	Dianna Love Snell
73904	Alex Echevarria Roman
73905	Caridad Piniero Scordato
73906	Caridad Pineiro Scordato
73907	Jeanne Stein
73908	Elizabeth Maynard Schaefer
73909	Leslie Beck
73910	Andrew Allentuck
73911	Nadine Gordimer
73912	Clive Cussler
73913	Anna Suh
73914	Nicholas Nicastro
73915	Murray
73916	Farrah Gray
73917	Paula Chase
73918	Bruce Hood
73919	Downs
73920	Will Hermes
73921	Linda Winstead Jones
73922	James B. Johnson
73923	David Everett
73924	Jonathan Coe
73925	Rich Get Thin
73926	Cynthia Nugent
73927	Gigi Anders
73928	Robin Miller
73929	Carolyn Hart
73930	Nestle Children
73931	Elizabeth Bear
73932	Robin Epstein
73933	Amy Ryan
73934	Eric Garland
73935	Frank Bruni
73936	Andrew Smith
73937	Danielle Wood
73938	Todd Gitlin
73939	Bill Press
73940	Daniel Byman
73941	Alan Berg
73942	Lisa Drayer
73943	Laura E. Williams
73944	Clea Simon
73945	Lauren Myracle
73946	Lori Handeland
73947	Caprice Crane
73948	Julie Cohen
73949	Stan Chambers
73950	Delilah Devlin
73951	Michelle Nicholasen
73952	Jessica Valenti
73953	David Lynch
73954	Judith Todd
73955	Elaine Barbieri
73956	Trevor Scott
73957	Gordon Bennett Robertson
73958	Lisa Schroeder
73959	Warner Bros
73960	Cecilia Galante
73961	Julie Metz
73962	Liza Donnelly
73963	Andy Raskin
73964	Terry McDermott
73965	Nam Le
73966	Jon Gertner
73967	Art Williams
73968	Shawn Bjorklund
73969	Heather Rosas
73970	Leanna Ellis
73971	Potluck
73972	James A. Moore
73973	Poppy Adams
73974	Jill Gregory
73975	Tana French
73976	Guy Walters
73977	Clayton
73978	Tomas Halik
73979	Laurie Viera Rigler
73980	David Walsh
73981	Deborah Rodriguez
73982	Peter Temes
73983	Elif Shafak
73984	Economic Daily
73985	Judy Merrill Larsen
73986	Elif Shafak
73987	Hallman
73988	Kim Nelson
73989	Alicia Condon
73990	Jordanna Fraiberg
73991	Susan Henderson
73992	Governor General
73993	Bruce Cameron
73994	Daniel H. Wilson
73995	Stephen Michaud
73996	Jon Provost
73997	Eric Redding
73998	Sophie Dahl
73999	Jim Webb
74000	Lauren St.
74001	Michelle Slatalla
74002	Dotti Enderle
74003	Sharon McKay
74004	Susan Vaught
74005	Laurie
74006	Jim Knipfel
74007	Hannah Holborn
74008	Jen Singer
74009	Mark Ribowsky
74010	Gawker Media
74011	John Price
74012	Steve Hely
74013	William Faulkner Society Philip Weinstein
74014	Nebula Awards Awards
74015	Mike Resnick
74016	Dan Simmons
74017	Wendy Wolf
74018	Grameen Foundation
74019	Thomas E. Woods
74020	Anne Rockwell
74021	Cindy Lu
74022	Thomas Henderson
74023	Edward Hemingway
74024	Joanne Harris
74025	Anton Chekhov
74026	Tom Kraeutler
74027	Christopher Catherwood
74028	David Stout
74029	Charles Bowden
74030	Anna Beer
74031	Kayla Perrin
74032	Michael Kurland
74033	Laurie Triefeldt
74034	Stan Lauryssens
74035	George Sullivan
74036	William H. Patterson
74037	David Rosenberg
74038	Andrew Pforzheimer
74039	Love
74040	Joanne Harris
74041	Taylor Branch
74042	Gary Amdahl
74043	Paula Brown
74044	Molly Siple
74045	David Sears
74046	Gomes
74047	Botton
74048	John Strelecky
74049	Mark Budman
74050	Marcia Ford
74051	Mary E.
74052	Paris Review
74053	Sondra Kornblatt
74054	Reverse Mortgages
74055	Christine Montross
74056	Morgan St. James
74057	Craig Mullaney
74058	Susan Hill
74059	Seth Godin
74060	John Bolton
74061	Linda Berdoll
74062	Carol Snow
74063	Katherine Beals
74064	Alyssa Gusenoff
74065	James F. Thompson
74066	Aryn Kyle
74067	Jon J Muth
74068	Max Hoover
74069	Adler
74070	Sharon Lee
74071	Gordon Hempton
74072	Suzanne Tripp Jurmain
74073	Jonathan Lopez
74074	James Hornfischer
74075	Donald RayPollock
74076	William Kent Krueger
74077	Tom Rob Smith
74078	Will Pearson
74079	Wolf Boy
74080	Susan Orlean
74081	Circle Award
74082	Irene Levine
74083	Matthew Mead
74084	Basic Books
74085	Anthony Shadid
74086	Carl Capotorto
74087	Murphy
74088	Reagan Arthur
74089	Lauren Fox
74090	Sherry Hansen Steiger
74091	Gary S. Cross
74092	Carlo A. Martigli
74093	Frank Schatzing
74094	Alan Drew
74095	Patricia Wrede
74096	Joan Wile
74097	Julia Stuart
74098	William Phelps
74099	Rowan Somerville
74100	Sarfraz Manzoor
74101	Lucy Corin
74102	Rachel Kahan
74103	Alison Games
74104	Bapsi Sidhwa
74105	Matt Rothschild
74106	Timothy Leary
74107	Cristina Odone
74108	Richard Narramore
74109	Tracy Quan
74110	Meg Gardiner
74111	Richmond Fontaine
74112	Kelley Armstrong
74113	Glenda Burgess
74114	Michael Bart
74115	Promote Heart Health
74116	Brendan Halpin
74117	Edgar Award
74118	Sara Gruen
74119	Stella MacLean
74120	Larry Colin
74121	Jerry Leiber
74122	Ariel Gore
74123	Mike Dawson
74124	John Davies
74125	James Beard
74126	Chesa Boudin
74127	Tariq Ali
74128	Kavita Daswani
74129	Valerie Ramsey
74130	George Stephanopoulos
74131	Award
74132	Romesh Ratnesar
74133	Drusilla Campbell
74134	Chip Jacobs
74135	Richie Rich
74136	Mary Lawson
74137	Laurie Notaro
74138	Kathryn Caskie
74139	Brazil
74140	Christopher Gavigan
74141	Horst P. Horst
74142	Markus Heitz
74143	Kavita Daswani
74144	William Conescu
74145	Miralee Ferrell
74146	Vivi Anna
74147	Delilah Devlin
74148	Pleasure Prolonged
74149	Stan Lauryssens
74150	Salon
74151	Allison Brennan
74152	David Gemmell
74153	Ron Leshem
74154	Paul Lockhardt
74155	Carolyn Soutar
74156	Stanley Rice
74157	Wendy French
74158	Lloyd Jones
74159	John Nieman
74160	Deva Fagan
74161	Andre Kukla
74162	Bob Ackles
74163	Nan Lyons
74164	Michael Hogben
74165	Jessica Andersen
74166	Ross Raisin
74167	Harry Reid
74168	Aerosmith
74169	Garret Keizer
74170	Peril
74171	Anne Schmauss
74172	Michele Zackheim
74173	Jim Butcher
74174	Alison Singh Gee
74175	Cara Birnbaum
74176	Esther Perel
74177	The Alchemist
74178	Rachel Resnick
74179	Ginger Garrett
74180	Susan Page Davis
74181	Ronald Mallett
74182	Craig Clevenger
74183	Joanne Proulx
74184	Cindy Holby
74185	Paul Rand
74186	Philip Carlo
74187	Ian Vasquez
74188	Michael Lewis
74189	Paul Levine
74190	Sarah Graves
74191	Arthur Boyd
74192	Rebecca Feldbaum
74193	Daryl Gregory
74194	Robin Friedman
74195	Paula Nangle
74196	David Barash
74197	Darby Penney
74198	Danielle Ofri
74199	Hannah Holborn
74200	Louise Shaffer
74201	Raffi Yessayan
74202	Anthony Everitt
74203	Rudyard Griffiths
74204	Steven Barnes
74205	George Tombs
74206	David Shenk
74207	James Sullivan
74208	Eric Stone
74209	Mother Nature
74210	Lesley Scorgie
74211	Red Evans
74212	Barack Obama
74213	Nick Hornby
74214	Barbara Demick
74215	May Pang
74216	Melissa Dumas
74217	Don Yaeger
74218	Janine Caffrey
74219	Dillon Burroughs
74220	Nalo Hopkinson
74221	Rebeca Seitz
74222	Kevin Vennemann
74223	Who Shall Lead Them
74224	Michael Chabon
74225	Julia Angwin
74226	R.M. Kinder
74227	Ghost Road
74228	Charlotte Gray
74229	Pilot
74230	Alex Alexandrov
74231	Vivian Swift
74232	Roger Ackroyd
74233	Robin Benway
74234	Ayaan Hirsi Ali
74235	Kyria Abrahams
74236	David Ellis
74237	Silent Witness
74238	Steve Lowe
74239	Alderman
74240	Zoey Dean
74241	Bill James
74242	Lose Weight
74243	Poems
74244	Laura Secor
74245	Stephen Gallagher
74246	Broke
74247	Sebastian Fitzek
74248	Elizabeth Pisani
74249	Christopher Catherwood
74250	Shelley Freydont
74251	Tyler Drumheller
74252	Ronald W. Dworkin
74253	Royce Buckingham
74254	Thomas Mullen
74255	Nick Arrojo
74256	Sarah Turner
74257	Niman Ranch
74258	Bruce Piasecki
74259	Nelson Johnson
74260	Fox Sports
74261	Betty DeRamus
74262	Scott Douglas
74263	Ulrich Boser
74264	Karen Kelly
74265	Spielberg
74266	Richard Baer
74267	B.J. Gallagher
74268	Will Lavender
74269	Shashi Deshpande
74270	Nethery
74271	Betty DeRamus
74272	Srivatsa Ramaswami
74273	Sandra Pertot
74274	Eleanor Updale
74275	Il Buco
74276	Globe
74277	Beatnik Turtle
74278	Broadwick Corporation Ryan Allis
74279	Tig Hague
74280	Lance Bass
74281	Christopher Buckley
74282	Grant Stoddard
74283	Jeff Henderson
74284	Dusty Rainbolt
74285	Tena Bastian
74286	Drew Emborsky
74287	Helen Szymanski
74288	Judy Davids
74289	Alan Black
74290	Mark Allan Powell
74291	Diana Butler Bass
74292	Christian Mark Siljander
74293	Reid Hastie
74294	Random House
74295	Anderson
74296	Brian Clegg
74297	Natasha Turner
74298	Sheilla Jones
74299	Tom Rogers
74300	Mary Ellen
74301	Tim Cook
74302	Julie Leto
74303	Aldo Leopold
74304	Alexander Litvinenko
74305	Asha Miro
74306	Richard Baer
74307	Lori Lansens
74308	Ryan Knighton
74309	Yanik Silver
74310	Ann Ross
74311	Patrice Chaplin
74312	Saskia Walker
74313	Brian Floca
74314	Diane Chamberlain
74315	Betsey Johnson
74316	Lauren Lipton
74317	David Cruise
74318	Brendan McNally
74319	Murray Waas
74320	Jenna Bush
74321	Kimberly Scott
74322	Diane MacEachern
74323	Venezuelan
74324	Hadley Dyer
74325	Jeffrey Rosenthal
74326	Jefferson
74327	Joe Flood
74328	Llyssa L. Devine Logan
74329	Matt Robinson
74330	Andrew Lloyd Webber
74331	Brian Thompson
74332	Joshua Palmatier
74333	Diana Rodriguez Wallach
74334	John Ford
74335	Suzy Becker
74336	Richard Rushfield
74337	Robin Owen
74338	Rhyannon Byrd
74339	Amy Einhorn
74340	Susan White
74341	Janet Bray Attwood
74342	Selden Edwards
74343	Kristina McMorris
74344	Author BN Discover
74345	Martha O'Connor
74346	Julia Cheiffetz
74347	Nathan Sassaman
74348	Karin Slaughter
74349	How America Dishonors
74350	Cathy
74351	Timothy Brook
74352	Rudy Wiebe
74353	Roger Sarty
74354	Pearson
74355	Iowa MFA
74356	Ron Taffel
74357	Forrest Aguirre
74358	Jack D. Ferraiolo
74359	Sarah Jaworski
74360	Stefanie Wilder-Taylor
74361	Deborah Lynn Jacobs
74362	Trevor Paglen
74363	Michael Waite
74364	Jennifer McMahon
74365	Marci McDonald
74366	Lauren McLaughlin
74367	Arthur Ellis
74368	Elaine Aron
74369	Jason Roberts
74370	Kimberly Schlegel Whitman
74371	Gilda Jimenez
74372	Valerie Plame
74373	Rupert Isaacson
74374	Sarah McCarty
74375	Craig Silverman
74376	Margaret Peterson Haddix
74377	Joyce Enthoven
74378	Bernice Morgan
74379	Triumph Over Fear Jerilyn Ross
74380	Frances Jones
74381	Mitch Silver
74382	David Skibbins
74383	Joe Moran
74384	Elizabeth Little
74385	Tim Parfitt
74386	Gene Luen Yang
74387	Jessica Harris
74388	Gaea Books
74389	Edward Castronova
74390	Ben Lewis
74391	Tom Harpur
74392	Shari Siamon
74393	Jorg Kastner
74394	Ben Hills
74395	Vicente Fox
74396	William Schroder
74397	Craig Rennebohm
74398	Carmine Gallo
74399	Elizabeth Hilts
74400	Stephanie Goddard Davidson
74401	Robert Maidment
74402	Kevin Hogan
74403	Beth Kephart
74404	Cheese Handbook Liz Thorpe
74405	Carla Bracale
74406	Ruth Barshaw
74407	Henry R. Schlesinger
74408	Irene Brand
74409	G.B. Bragg
74410	Beth Kephart
74411	Blogger Mark Sarvas
74412	Henry Alford
74413	Nicholas Clee
74414	Magdalena Ball
74415	Dan Kennedy
74416	Paige Winship Dooly
74417	Thom August
74418	Cesar Vidal
74419	Sarah D'Almeida
74420	Peter Golenbock
74421	Rental Property
74422	Sam Scinta
74423	Nancy Peacock
74424	Bruce E. Levine
74425	Iowa Writers
74426	Randy Thomas
74427	Michael Bobelian
74428	Shawn Klomparens
74429	Adam Bradley
74430	Stalin
74431	Jancee Dunn
74432	Cassie Was
74433	Shalya Black
74434	Stranded Cash Peters
74435	Kevin Bazzana
74436	Lauretta Hannon
74437	John Shannon
74438	Nancy Willard
74439	Lily Prior
74440	Ciao Italia
74441	Wolfram Fleischhauer
74442	Christopher Grey
74443	Reviel Netz
74444	Joseph Heywood
74445	Rae Meadows
74446	Judith O'Reilly
74447	Nancy Alden Wall
74448	Joan Tapper
74449	Jean Adel
74450	Sharon Franco Rothschild
74451	Gabriel Cohen
74452	Mark Engler
74453	Maryn McKenna
74454	Jaci Burton
74455	Robin Owen
74456	Physics
74457	Rich Johnson
74458	Francine Prose
74459	Jeff Guinn
74460	Andrea Joy Cohen MD
74461	Hilary
74462	Jami Alden
74463	Marie Bostwick
74464	Sasha White
74465	Rodge Glass
74466	Joanne Limburg
74467	Selina O'Grady
74468	Make Me
74469	Margaret Weis
74470	Nadine Dajani
74471	Anna Schmidt
74472	Doug Stumpf
74473	Amanda Craig
74474	Rhonda Hayter
74475	Brandith Irwin
74476	Sarah McMoyler
74477	Patrick O'Donnell
74478	Homo Domesticus
74479	James Earl Ray
74480	Philip Kerr
74481	Jane Johnson
74482	Will Lavender
74483	Johnny Carson
74484	John Kasarda
74485	La Cucina
74486	Pat Murphy
74487	Melissa Hershberg
74488	Eric Garcia
74489	Elizabeth Beier
74490	David Ottaway
74491	Mike Resnick
74492	Kimberly Johnson
74493	Kenny
74494	Jawbreaker Gary Berntsen
74495	Lee Cockerell
74496	Kelly Burdick
74497	Greg Hildebrandt Jr.
74498	Noire Veronique Tadjo
74499	Asha Miro
74500	Eric Frattini
74501	Nancy K. Haddock
74502	Mohammed Hanif
74503	Brian Selznick
74504	Jane Kotapish
74505	Paul Schofield
74506	Marguerite Duras
74507	Anne Nolen
74508	Nicolai Ouroussoff
74509	Elizabeth Goodman
74510	Stanley Alpert
74511	Derrick Niederman
74512	Michelle Arnot
74513	Patrice Karst
74514	Carolina Chapel
74515	Nicola Upson
74516	Howard Bahr
74517	Tony Bennett
74518	John Marks
74519	Pat Murphy
74520	Kathy Huck
74521	Chaos Linda Robinson
74522	Bonnie Eaker Weil
74523	John Meaney
74524	John Harrison
74525	Robert Dugoni
74526	Iowa Writer
74527	Andrea Chapin
74528	Alex Cole
74529	Jeff Stein
74530	Linda Richards
74531	Lorelle Marinello
74532	Dick Masterson
74533	Jennifer Niven
74534	Michael Rosen
74535	Jim Karas
74536	Kara Cesare
74537	Charlie Huston
74538	Madalon Easton
74539	Janelle Brown
74540	Jane Johnson
74541	Tawni O'Dell
74542	Craig Gross
74543	Laura Kinsale
74544	Kathleen Long
74545	Victoria Zdrok
74546	Sherri Lewis
74547	Kelley Armstrong
74548	David Hartwell
74549	Phillip Margolin
74550	Alan Weisman
74551	Alan Drew
74552	Stan Lauryssens
74553	Paul Newman
74554	Elizabeth Sims
74555	Daniel Sekulich
74556	Saundra Mitchell
74557	Sherwood Smith
74558	Howard Waldman
74559	Jake Kalish
74560	Javad Kashani
74561	Christina McKenna
74562	Robert A. Heinlein
74563	Adam Hartung
74564	Avril Lavigne
74565	Florin Diacu
74566	Ray Robertson
74567	Tom Harpur
74568	Sebastian Fitzek
74569	Joe Matt
74570	Joanne Proulx
74571	Rocky Mountain News
74572	Tanya Bastianich Manuali
74573	Wendy Sherman
74574	Allison Bechdel
74575	Ellen Hopkins
74576	Sarah Strohmeyer
74577	Robert McElvaine
74578	Leaky Cauldron
74579	Olga Soffer
74580	Agatha Award
74581	Jose Luis Sampedro
74582	Janet
74583	Mary
74584	Anne Collier
74585	Lisa Moore
74586	Pasha Malla
74587	Michaela Hamilton
74588	Lee Martin
74589	Simple Chinese
74590	Andrew Weil
74591	Mark Nepo
74592	Greg Keyes
74593	Kim Harrison
74594	Mindy Klasky
74595	C.S. Richardson
74596	Duncan McLaren
74597	Lily Dunn
74598	Mark Kingwell
74599	Robin Henig
74600	Maura Hamilton
74601	Julie Barlow
74602	Lynne Rominger
74603	Simcha Jacobovici
74604	Linda Diebel
74605	Brendan Brazier
74606	Jacqueline Winspear
74607	Robin Wasserman
74608	Kara LaReau
74609	Julia Durango
74610	Debby Mayne
74611	Geisel
74612	Bill Moody
74613	Michael Winder
74614	Jan Burke
74615	Patricia Kambitsch
74616	Divas Uncorked
74617	Ignacio Padilla
74618	Falsani
74619	Tom Searcy
74620	Lesley Scorgie
74621	Alisa Libby
74622	Ross Donaldson
74623	Cathy Vasas-Brown
74624	Village Voice
74625	Karen Abbott
74626	Phil Plait
74627	Roy Freirich
74628	Susan VanHecke
74629	John Wukovits
74630	Jessica Westhead
74631	Jean Joachim
74632	John Vorhaus
74633	Peter Markus
74634	Taylor Anderson
74635	Nan Russell
74636	Donna Cutting
74637	Nick Redfern
74638	Yankeepotroast.org editors
74639	Richard North Patterson
74640	Charles Wohlforth
74641	Janet Malcolm
74642	Anil Ananthaswamy
74643	Andrew Gordon
74644	Clinton
74645	Melody Carlson
74646	Bryan Davis
74647	C.E. Murphy
74648	Jodie Dittman
74649	Pushcart Prize
74650	John Parsley
74651	Lucy Siegle
74652	Richard Heinzl
74653	Kerry Reichs
74654	Beth Harpaz
74655	Amit Chatwani
74656	Eugenia Bone
74657	Christina Arokiasamy
74658	Edward Said
74659	Sam MacDonald
74660	Barbara Demick
74661	Mitch Albom
74662	Joe McGinniss
74663	Todd Robbins
74664	Nicolas Dickner
74665	Phillip Margolin
74666	Seth Margolis
74667	Yori Yanover
74668	Helena Frith Powell
74669	Janice Lynn
74670	Stan Lauryssens
74671	Sheila Kohler
74672	Eliot Schrefer
74673	Yannick Murphy
74674	Martina Cole
74675	Monique Miller-Bostic
74676	Jane Tara
74677	Sylvia
74678	Gyorgy Dragoman
74679	Chamundi Hill Ariel Glucklich
74680	John Austin
74681	Dennis DiClaudio
74682	Nathan Rabin
74683	Kurt Eichenwald
74684	Lisa Lillien
74685	Steve Erickson
74686	Elizabeth Bear
74687	Michael Schaffer
74688	Ronald Florence
74689	Elizabeth Bevarly
74690	William H. Goetzmann
74691	Patricia Wood
74692	Donovan Hohn
74693	Max Allan Collins
74694	Alan Axelrod
74695	Every Member
74696	James Heaphey
74697	Kerri Buckley
74698	Mystery
74699	Elvira Lindo
74700	James Braziel
74701	Nicholas Booth
74702	Paul Dickson
74703	Amjed Qamar
74704	Cheryl Peevyhouse
74705	Jill Gregory
74706	Budge Wilson
74707	Warner Bros
74708	John Elder Robison
74709	Wang Gang
74710	Judith Summers
74711	Bob
74712	Myles Gregory Osborne
74713	Mark Lamster
74714	Floyd Landis
74715	Christopher Campion
74716	Doug Hanks
74717	Diane Whiteside
74718	Nebula Award
74719	Flynn
74720	Helen Brenna
74721	Dave Zirin
74722	Patrick Price
74723	Regina Leeds
74724	Marianne Jas
74725	Alice Wisler
74726	Peter Prange
74727	James Lee Burke
74728	Matthew Klein
74729	David Morrell
74730	Mark Henry
74731	Anne Stuart
74732	Wendy
74733	Donald J. Sobol
74734	Daniel Monti
74735	Leslie Budnick
74736	Meljean Brook
74737	Matrena Rasputin
74738	Stef Penney
74739	Janell Rardon
74740	Jenn Garbee
74741	Ronnie Fein
74742	Marc Vetri
74743	Gail Bellamy
74744	Grady Spears
74745	Janeen Sarlin
74746	Cindy Littlefield
74747	David Joachim
74748	Mary Lou Heiss
74749	Barbara Beery
74750	Linda Amendt
74751	Amity Gaige
74752	Kelli Chipponeri
74753	Market Garden
74754	Patricia Rosemoor
74755	Karen Romano Young
74756	Jennie Nash
74757	Robert Buettner
74758	Eden Bradley
74759	Jasmin Rosemberg
74760	Finn Zetterholm
74761	Neal Bascomb
74762	John Lawrence Reynolds
74763	Dan Falk
74764	James Sheridan
74765	Judi James
74766	Poet James Reiss
74767	Daniel Kalla
74768	Diane Fanning
74769	Tom Swanson
74770	Carolly Erickson
74771	Robert Hough
74772	Steve Duno
74773	Sarah Edelman
74774	Judi James
74775	Lindsey Pollak
74776	Alan Gold
74777	Erin Torneo
74778	Tasha Alexander
74779	Village Voice
74780	Fleuve Noir
74781	Dan Gardner
74782	Robert Beattie
74783	Sean Manning
74784	Bob Staake
74785	Carolly Erickson
74786	Domenic Stansberry
74787	Daniel Kalla
74788	Roger Rapoport
74789	Khaled Hosseini
74790	Shannon Hale
74791	Shannon Hale
74792	Nancy Deville
74793	Roger Duvoisin
74794	Andrew Nagorski
74795	Judith Sach
74796	Floyd Skloot
74797	Gina Nahai
74798	Rebecca Woolf
74799	Andrea Beaty
74800	Iowa Writers
74801	Linda Wisdom
74802	Leslie Margolis
74803	Glenn Gould
74804	Sam Michel
74805	Sam Gross
74806	Klisivitch
74807	David Shields
74808	Mark Molesky
74809	Richard Aleas
74810	Erik Larson
74811	Frank McCluskey
74812	Gogo Lidz
74813	Gina Panettieri
74814	Angela McGlowan
74815	Marina Nemat
74816	Richard Doetsch
74817	Mac Montandon
74818	Louise Sloan
74819	Lisa McMann
74820	Brette Sember
74821	Rachel Caine
74822	DJ Reynolds
74823	Alfred Sciarrino
74824	Rocco Dispirito
74825	Stan Lauryssens
74826	Joan Carris
74827	William Sutcliffe
74828	Beatrice Colin
74829	Jen Lancaster
74830	Susannah French
74831	Oxford
74832	Lorin Stein
74833	Anthony
74834	Chris Rush
74835	Laurie David
74836	Robert Harris
74837	Meg Cabot
74838	Robert Schimmel
74839	Carol Wiley Cassella
74840	James Scott
74841	Marisa Acocella Marchetto
74842	Louise Penny
74843	Ingrid Newkirk
74844	Jamye Waxman
74845	Mindy Brown
74846	Jason Riley
74847	Laura Aurrichio
74848	Mark Elbroch
74849	CJ Lyons
74850	John Heidenry
74851	Linda Ellison
74852	Wendy Howell Mills
74853	Pari Livermore
74854	Mark Elbroch
74855	Mail Moscow
74856	Daniel Pink
